HowOldAreYou,WhatIsYourSex,HowTallAreYouWithoutShoesInMeters,HowMuchDoYouWeighWithoutShoesInKG,weight,BMI,Sex,Age
5.0,1.0,1.63,53.52,0.4568,20.14377658173059,Female,16
5.0,1.0,1.63,50.8,0.5021,19.120027099251008,Female,16
4.0,1.0,1.7,65.77,0.5021,22.757785467128027,Female,15
5.0,2.0,1.73,74.84,0.4193,25.005847171639548,Male,16
5.0,1.0,1.55,54.43,0.4484,22.655567117585846,Female,16
5.0,1.0,1.7,59.88,0.4484,20.719723183391007,Female,16
7.0,1.0,1.6,71.22,0.4484,27.820312499999993,Female,18
5.0,2.0,1.65,81.65,0.3514,29.990817263544542,Male,16
6.0,2.0,1.8,56.7,0.3514,17.5,Male,17
6.0,2.0,1.57,68.04,0.3514,27.60355389670981,Male,17
7.0,2.0,1.78,56.7,0.4663,17.89546774397172,Male,18
5.0,2.0,1.75,106.6,0.3514,34.80816326530612,Male,16
6.0,2.0,1.7,65.32,0.4211,22.602076124567475,Male,17
6.0,2.0,1.8,61.24,0.3514,18.901234567901234,Male,17
6.0,2.0,1.68,59.88,0.4211,21.215986394557827,Male,17
6.0,2.0,1.83,113.85,0.3514,33.996237570545546,Male,17
6.0,2.0,1.9,103.42,0.3514,28.64819944598338,Male,17
5.0,2.0,1.78,90.72,0.3514,28.632748390354752,Male,16
7.0,1.0,1.57,56.7,0.3924,23.002961580591506,Female,18
1.0,1.0,1.45,35.83,0.1418,17.041617122473244,Female,12
7.0,1.0,1.8,90.72,0.4249,27.999999999999996,Female,18
6.0,1.0,1.6,45.36,0.9031,17.718749999999996,Female,17
7.0,1.0,1.7,49.9,0.4766,17.26643598615917,Female,18
6.0,1.0,1.52,46.27,0.4484,20.026835180055404,Female,17
4.0,1.0,1.65,51.26,0.5021,18.82828282828283,Female,15
7.0,2.0,1.78,70.31,0.4663,22.191011235955056,Male,18
6.0,2.0,1.75,61.24,0.4211,19.996734693877553,Male,17
6.0,2.0,1.8,66.68,0.365,20.580246913580247,Male,17
5.0,2.0,1.9,65.77,0.4211,18.218836565096954,Male,16
7.0,2.0,1.7,74.84,0.365,25.8961937716263,Male,18
5.0,1.0,1.7,89.81,0.4484,31.076124567474054,Female,16
7.0,2.0,1.9,56.7,0.4663,15.706371191135736,Male,18
6.0,2.0,1.73,68.04,0.365,22.733803334558456,Male,17
7.0,2.0,1.73,68.04,0.4663,22.733803334558456,Male,18
6.0,2.0,1.78,79.83,0.4211,25.195682363337962,Male,17
7.0,2.0,1.8,75.3,0.4663,23.240740740740737,Male,18
7.0,1.0,1.52,47.63,0.4766,20.61547783933518,Female,18
6.0,2.0,1.78,102.97,0.4211,32.49905314985482,Male,17
6.0,2.0,1.8,86.18,0.365,26.598765432098766,Male,17
7.0,2.0,1.88,74.84,0.4663,21.174739701222276,Male,18
6.0,1.0,1.63,52.16,0.4484,19.631901840490798,Female,17
5.0,1.0,1.57,41.28,0.5278,16.74712970100207,Female,16
6.0,1.0,1.83,72.58,0.4766,21.672788079667946,Female,17
7.0,1.0,1.7,45.36,1.3285,15.695501730103807,Female,18
6.0,1.0,1.65,49.9,1.3285,18.328741965105603,Female,17
5.0,1.0,1.65,49.9,1.3285,18.328741965105603,Female,16
6.0,1.0,1.65,65.77,1.3285,24.157943067033976,Female,17
6.0,1.0,1.65,111.13,1.3285,40.819100091827366,Female,17
5.0,1.0,1.6,56.25,1.3285,21.972656249999996,Female,16
5.0,2.0,1.73,54.43,1.716,18.186374419459387,Male,16
6.0,2.0,1.83,68.04,1.5744,20.317119054017738,Male,17
7.0,2.0,1.73,77.57,1.5744,25.918005947408865,Male,18
6.0,2.0,1.73,54.43,1.5744,18.186374419459387,Male,17
6.0,2.0,1.83,83.92,1.5744,25.058974588670903,Male,17
5.0,2.0,1.7,52.62,1.716,18.207612456747405,Male,16
7.0,2.0,1.68,71.22,0.5926,25.23384353741497,Male,18
7.0,2.0,1.78,77.11,0.5926,24.337204898371418,Male,18
6.0,2.0,1.75,58.06,0.5926,18.958367346938775,Male,17
7.0,2.0,1.8,77.11,0.5926,23.79938271604938,Male,18
7.0,2.0,1.78,73.48,0.7568,23.191516222699153,Male,18
7.0,2.0,1.78,72.58,0.1497,22.907461179144047,Male,18
7.0,2.0,1.78,73.48,0.5926,23.191516222699153,Male,18
7.0,2.0,1.7,62.6,0.5926,21.660899653979243,Male,18
7.0,2.0,1.93,86.64,0.5926,23.25968482375366,Male,18
6.0,2.0,1.8,102.06,0.7568,31.5,Male,17
7.0,2.0,1.8,87.54,0.7568,27.01851851851852,Male,18
6.0,2.0,1.9,79.38,0.7568,21.98891966759003,Male,17
5.0,1.0,1.57,63.5,1.1946,25.76169418637673,Female,16
7.0,1.0,1.75,80.29,1.138,26.21714285714286,Female,18
7.0,1.0,1.52,54.43,1.4511,23.558691135734072,Female,18
6.0,1.0,1.63,49.44,1.4511,18.608152358011218,Female,17
4.0,1.0,1.75,55.34,2.8591,18.070204081632653,Female,15
4.0,1.0,1.75,76.2,2.6846,24.881632653061224,Female,15
6.0,1.0,1.52,63.96,2.6846,27.683518005540165,Female,17
5.0,1.0,1.65,54.43,0.8076,19.99265381083563,Female,16
3.0,1.0,1.6,45.36,0.9147,17.718749999999996,Female,14
4.0,1.0,1.75,61.24,0.9904,19.996734693877553,Female,15
3.0,1.0,1.57,65.77,0.9147,26.682624041543264,Female,14
3.0,1.0,1.6,52.16,0.9904,20.374999999999996,Female,14
4.0,1.0,1.63,55.79,0.9904,20.99815574541759,Female,15
4.0,1.0,1.65,50.35,0.9147,18.494031221303953,Female,15
3.0,1.0,1.55,72.58,0.9904,30.210197710718,Female,14
3.0,1.0,1.65,43.09,0.9904,15.827364554637285,Female,14
4.0,1.0,1.52,54.89,0.9147,23.757790858725762,Female,15
3.0,1.0,1.57,68.95,0.9147,27.9727372307193,Female,14
3.0,1.0,1.57,64.86,0.9904,26.313440707533772,Female,14
4.0,1.0,1.75,78.47,0.9904,25.622857142857143,Female,15
5.0,1.0,1.55,49.9,0.9147,20.770031217481787,Female,16
4.0,1.0,1.6,52.16,0.9147,20.374999999999996,Female,15
3.0,2.0,1.78,59.88,1.9172,18.899128897866433,Male,14
4.0,2.0,1.78,113.4,1.8517,35.79093548794344,Male,15
4.0,2.0,1.68,82.56,1.9172,29.251700680272116,Male,15
3.0,2.0,1.63,54.43,1.8517,20.4862810041778,Male,14
4.0,2.0,1.73,63.5,1.9172,21.216879949213137,Male,15
4.0,2.0,1.83,65.77,1.9172,19.639284541192627,Male,15
4.0,2.0,1.68,61.24,1.8517,21.697845804988667,Male,15
5.0,2.0,1.85,83.92,2.9637,24.520087655222788,Male,16
3.0,2.0,1.63,67.59,1.9172,25.439421882645192,Male,14
4.0,2.0,1.78,70.31,0.3557,22.191011235955056,Male,15
6.0,1.0,1.7,54.43,0.1909,18.833910034602077,Female,17
6.0,2.0,1.83,88.45,0.2388,26.41165755919854,Male,17
7.0,2.0,1.83,106.6,0.2388,31.831347606676815,Male,18
6.0,2.0,1.78,72.58,0.2388,22.907461179144047,Male,17
7.0,2.0,1.85,131.09,0.2388,38.30241051862673,Male,18
6.0,2.0,1.7,60.78,0.2388,21.031141868512112,Male,17
6.0,2.0,1.68,73.03,0.2388,25.875141723356013,Male,17
7.0,2.0,1.93,86.18,0.2388,23.13619157561277,Male,18
7.0,2.0,1.83,68.04,0.2388,20.317119054017738,Male,18
6.0,2.0,1.83,76.66,0.2388,22.891098569679592,Male,17
7.0,2.0,1.65,61.24,0.2388,22.494031221303953,Male,18
7.0,2.0,1.7,50.8,0.2388,17.577854671280278,Male,18
7.0,1.0,1.63,56.7,0.1909,21.340660167864808,Female,18
7.0,1.0,1.6,65.32,0.1909,25.515624999999993,Female,18
6.0,1.0,1.68,48.99,0.3066,17.35756802721089,Female,17
6.0,1.0,1.65,47.63,0.2435,17.4949494949495,Female,17
6.0,1.0,1.57,58.97,0.3066,23.92389143575804,Female,17
6.0,1.0,1.7,85.73,0.1909,29.6643598615917,Female,17
7.0,1.0,1.7,81.19,0.1909,28.093425605536336,Female,18
7.0,1.0,1.63,63.5,0.1909,23.90003387406376,Female,18
7.0,1.0,1.52,72.58,0.076,31.414473684210524,Female,18
6.0,1.0,1.63,53.52,0.1909,20.14377658173059,Female,17
6.0,1.0,1.57,70.31,0.1909,28.524483751876343,Female,17
6.0,1.0,1.57,49.9,0.2435,20.24422897480628,Female,17
6.0,1.0,1.7,65.77,0.1909,22.757785467128027,Female,17
7.0,1.0,1.57,49.9,0.076,20.24422897480628,Female,18
6.0,1.0,1.63,75.75,0.2004,28.510670330083933,Female,17
6.0,1.0,1.7,59.88,0.3066,20.719723183391007,Female,17
6.0,1.0,1.68,49.44,0.6516,17.51700680272109,Female,17
6.0,1.0,1.68,66.68,0.1909,23.625283446712025,Female,17
6.0,1.0,1.57,65.32,0.3066,26.500060854395713,Female,17
5.0,1.0,1.68,69.85,0.3066,24.7484410430839,Female,16
6.0,1.0,1.63,100.7,0.3066,37.90131356091686,Female,17
5.0,1.0,1.7,55.79,0.3066,19.304498269896197,Female,16
5.0,1.0,1.63,78.02,0.3066,29.365049493770936,Female,16
5.0,1.0,1.65,86.18,0.3066,31.65472910927457,Female,16
5.0,1.0,1.65,56.25,0.3066,20.66115702479339,Female,16
6.0,1.0,1.52,49.9,0.3066,21.597991689750693,Female,17
6.0,1.0,1.7,70.31,0.3808,24.328719723183394,Female,17
6.0,2.0,2.03,101.15,0.2274,24.545608968914564,Male,17
5.0,2.0,1.68,70.31,0.2274,24.911422902494337,Male,16
6.0,2.0,1.65,52.16,0.2068,19.158861340679522,Male,17
6.0,2.0,1.7,79.83,0.2274,27.622837370242216,Male,17
5.0,2.0,1.65,74.84,0.2425,27.48943985307622,Male,16
6.0,2.0,1.8,77.11,0.2274,23.79938271604938,Male,17
6.0,2.0,1.9,122.47,0.2274,33.92520775623269,Male,17
5.0,2.0,1.85,102.06,0.2274,29.820306793279766,Male,16
6.0,2.0,1.7,79.83,0.2274,27.622837370242216,Male,17
6.0,2.0,1.85,88.91,0.2274,25.978086194302406,Male,17
5.0,2.0,1.75,69.85,0.2274,22.80816326530612,Male,16
5.0,2.0,1.78,58.97,0.2274,18.611917687160712,Male,16
5.0,2.0,1.78,68.04,0.2274,21.474561292766065,Male,16
6.0,2.0,1.68,62.6,0.2274,22.179705215419506,Male,17
5.0,2.0,1.8,68.49,0.2274,21.138888888888886,Male,16
6.0,2.0,1.8,77.11,0.2274,23.79938271604938,Male,17
5.0,2.0,1.75,61.24,0.3557,19.996734693877553,Male,16
4.0,2.0,1.68,72.58,0.3557,25.71570294784581,Male,15
4.0,2.0,1.75,71.22,0.2993,23.25551020408163,Male,15
5.0,2.0,1.7,74.84,0.2274,25.8961937716263,Male,16
6.0,2.0,1.8,91.17,0.3557,28.13888888888889,Male,17
7.0,2.0,1.83,117.94,0.2388,35.21753411567977,Male,18
4.0,2.0,1.68,65.77,0.3557,23.302862811791385,Male,15
4.0,2.0,1.73,71.67,0.3557,23.94667379464733,Male,15
4.0,2.0,1.7,58.97,0.3557,20.40484429065744,Male,15
5.0,2.0,1.68,62.6,0.2274,22.179705215419506,Male,16
4.0,2.0,1.75,62.14,0.3557,20.29061224489796,Male,15
5.0,2.0,1.68,89.81,0.3557,31.820436507936513,Male,16
5.0,2.0,1.63,58.97,0.3557,22.19503933155181,Male,16
5.0,2.0,1.7,61.24,0.3557,21.190311418685123,Male,16
7.0,2.0,1.8,107.5,0.2274,33.17901234567901,Male,18
4.0,2.0,1.8,66.68,0.3557,20.580246913580247,Male,15
4.0,2.0,1.8,75.3,0.3557,23.240740740740737,Male,15
4.0,2.0,1.65,65.77,0.3557,24.157943067033976,Male,15
4.0,2.0,1.65,52.16,0.3557,19.158861340679522,Male,15
4.0,1.0,1.85,89.81,0.4836,26.241051862673483,Female,15
4.0,1.0,1.63,59.88,0.4836,22.537543753999024,Female,15
4.0,1.0,1.65,69.4,0.4991,25.491276400367315,Female,15
4.0,1.0,1.65,56.7,0.4991,20.82644628099174,Female,15
4.0,1.0,1.45,61.24,0.4991,29.127229488703925,Female,15
5.0,1.0,1.6,49.9,0.4991,19.492187499999996,Female,16
3.0,2.0,1.68,69.85,0.76,24.7484410430839,Male,14
4.0,2.0,1.73,68.04,0.6683,22.733803334558456,Male,15
4.0,2.0,1.68,56.7,0.76,20.08928571428572,Male,15
5.0,2.0,1.78,72.58,0.76,22.907461179144047,Male,16
3.0,2.0,1.73,64.41,0.76,21.520932874469576,Male,14
4.0,2.0,1.63,54.43,0.76,20.4862810041778,Male,15
4.0,2.0,1.63,64.41,0.76,24.242538296510972,Male,15
5.0,2.0,1.78,77.11,0.3557,24.337204898371418,Male,16
4.0,1.0,1.6,52.16,0.7013,20.374999999999996,Female,15
3.0,1.0,1.65,56.7,0.7013,20.82644628099174,Female,14
4.0,1.0,1.45,46.72,0.7013,22.22116527942925,Female,15
4.0,1.0,1.63,61.24,0.1912,23.049418495238815,Female,15
6.0,1.0,1.63,88.45,0.4991,33.29067710489669,Female,17
4.0,1.0,1.6,54.43,0.4991,21.261718749999996,Female,15
4.0,1.0,1.65,53.98,0.7013,19.82736455463728,Female,15
5.0,1.0,1.65,65.77,0.7013,24.157943067033976,Female,16
3.0,1.0,1.65,68.04,0.7013,24.991735537190088,Female,14
4.0,1.0,1.7,79.38,0.7013,27.467128027681664,Female,15
5.0,2.0,1.6,49.9,3.1122,19.492187499999996,Male,16
5.0,2.0,1.8,65.77,2.5328,20.29938271604938,Male,16
5.0,2.0,1.63,57.15,2.5328,21.510030486657385,Male,16
4.0,2.0,1.75,72.12,2.5328,23.549387755102043,Male,15
5.0,1.0,1.7,43.09,0.7783,14.910034602076127,Female,16
5.0,1.0,1.52,52.16,0.7783,22.576177285318558,Female,16
5.0,1.0,1.75,50.8,0.7783,16.587755102040816,Female,16
4.0,1.0,1.63,56.7,0.7783,21.340660167864808,Female,15
5.0,1.0,1.63,72.58,0.8033,27.317550528811775,Female,16
5.0,1.0,1.65,49.9,0.8555,18.328741965105603,Female,16
5.0,1.0,1.68,65.77,0.7783,23.302862811791385,Female,16
5.0,1.0,1.6,45.36,0.7783,17.718749999999996,Female,16
5.0,1.0,1.6,61.24,0.8555,23.921874999999996,Female,16
5.0,1.0,1.6,52.16,1.3426,20.374999999999996,Female,16
5.0,1.0,1.68,49.9,0.7783,17.67998866213152,Female,16
4.0,1.0,1.65,59.88,0.7783,21.994490358126725,Female,15
4.0,1.0,1.65,54.43,0.9625,19.99265381083563,Female,15
4.0,1.0,1.57,49.9,0.8555,20.24422897480628,Female,15
5.0,1.0,1.75,94.8,0.8555,30.955102040816325,Female,16
7.0,1.0,1.55,78.02,1.3426,32.47450572320499,Female,18
5.0,1.0,1.63,60.78,1.5804,22.87628439158418,Female,16
7.0,1.0,1.6,61.24,1.3426,23.921874999999996,Female,18
5.0,1.0,1.63,55.79,1.3426,20.99815574541759,Female,16
6.0,1.0,1.57,56.7,1.5804,23.002961580591506,Female,17
5.0,1.0,1.57,50.8,1.3426,20.60935534910138,Female,16
5.0,2.0,1.7,68.04,0.8008,23.543252595155714,Male,16
5.0,2.0,1.8,80.29,0.9597,24.780864197530864,Male,16
5.0,2.0,1.83,88.45,0.8008,26.41165755919854,Male,16
6.0,2.0,1.88,81.19,0.9597,22.971367134449977,Male,17
6.0,2.0,1.8,65.77,0.798,20.29938271604938,Male,17
5.0,2.0,1.63,58.97,0.8008,22.19503933155181,Male,16
5.0,2.0,1.9,91.63,0.9597,25.382271468144044,Male,16
6.0,2.0,1.75,62.6,0.9597,20.440816326530612,Male,17
5.0,2.0,1.78,67.13,0.9597,21.187350082060345,Male,16
5.0,2.0,1.85,72.58,0.8008,21.20672023374726,Male,16
5.0,2.0,1.75,58.97,0.8008,19.25551020408163,Male,16
5.0,2.0,1.68,50.8,0.8008,17.998866213151928,Male,16
6.0,2.0,1.78,81.65,0.9597,25.7701047847494,Male,17
6.0,2.0,1.83,85.28,0.8008,25.465078085341453,Male,17
5.0,2.0,1.75,104.33,0.8008,34.0669387755102,Male,16
5.0,2.0,1.88,64.41,0.8008,18.223743775464012,Male,16
7.0,1.0,1.65,58.06,0.9176,21.325987144168966,Female,18
7.0,1.0,1.73,65.77,0.9176,21.975341641885795,Female,18
7.0,2.0,1.78,68.04,0.798,21.474561292766065,Male,18
6.0,2.0,1.7,54.43,0.798,18.833910034602077,Male,17
7.0,2.0,1.8,104.33,0.9266,32.20061728395061,Male,18
6.0,2.0,1.73,54.43,0.798,18.186374419459387,Male,17
7.0,2.0,1.88,63.5,0.798,17.96627433227705,Male,18
7.0,2.0,1.78,72.58,0.7983,22.907461179144047,Male,18
7.0,2.0,1.78,72.58,1.0195,22.907461179144047,Male,18
7.0,2.0,1.7,81.65,0.798,28.252595155709347,Male,18
7.0,2.0,1.78,66.23,0.798,20.903295038505238,Male,18
7.0,2.0,1.78,78.47,0.798,24.76644363085469,Male,18
7.0,1.0,1.65,49.9,0.9176,18.328741965105603,Female,18
7.0,1.0,1.75,79.38,0.9176,25.919999999999998,Female,18
7.0,1.0,1.5,61.24,0.9176,27.21777777777778,Female,18
6.0,1.0,1.63,50.8,0.9176,19.120027099251008,Female,17
6.0,1.0,1.68,70.76,1.1146,25.07086167800454,Female,17
6.0,1.0,1.57,56.7,1.1146,23.002961580591506,Female,17
7.0,1.0,1.68,58.97,1.1146,20.89356575963719,Female,18
7.0,1.0,1.57,62.6,0.9176,25.396567812081624,Female,18
7.0,1.0,1.55,54.89,0.9176,22.847034339229968,Female,18
3.0,2.0,1.8,65.77,1.1999,20.29938271604938,Male,14
4.0,2.0,1.57,52.16,1.3655,21.161101870258427,Male,15
3.0,2.0,1.78,57.61,1.1999,18.18267895467744,Male,14
3.0,1.0,1.52,48.99,1.7038,21.20412049861496,Female,14
4.0,1.0,1.57,52.16,1.8014,21.161101870258427,Female,15
4.0,1.0,1.6,57.61,1.7038,22.503906249999996,Female,15
4.0,1.0,1.68,58.97,1.8014,20.89356575963719,Female,15
3.0,1.0,1.57,50.8,1.7038,20.60935534910138,Female,14
4.0,1.0,1.57,68.04,1.7038,27.60355389670981,Female,15
3.0,1.0,1.7,58.97,1.7038,20.40484429065744,Female,14
5.0,1.0,1.55,62.14,1.7038,25.86472424557752,Female,16
4.0,2.0,1.55,53.52,1.1999,22.276795005202914,Male,15
4.0,2.0,1.68,61.24,1.1999,21.697845804988667,Male,15
4.0,2.0,1.68,58.06,1.1999,20.57114512471656,Male,15
5.0,2.0,1.7,63.5,3.1122,21.972318339100347,Male,16
3.0,2.0,1.7,83.01,1.1999,28.723183391003467,Male,14
3.0,2.0,1.73,64.86,1.3655,21.671288716629356,Male,14
4.0,2.0,1.75,56.7,1.1999,18.514285714285716,Male,15
3.0,2.0,1.78,61.24,1.1999,19.328367630349703,Male,14
5.0,2.0,1.78,61.24,1.1999,19.328367630349703,Male,16
4.0,2.0,1.68,71.67,1.3188,25.393282312925173,Male,15
6.0,1.0,1.6,52.16,0.4853,20.374999999999996,Female,17
5.0,1.0,1.47,55.34,0.2,25.6096996621778,Female,16
6.0,1.0,1.6,57.61,0.2,22.503906249999996,Female,17
5.0,1.0,1.6,61.24,0.2,23.921874999999996,Female,16
4.0,1.0,1.65,54.89,0.5391,20.161616161616163,Female,15
6.0,1.0,1.8,63.96,0.1896,19.74074074074074,Female,17
7.0,2.0,1.65,71.22,0.237,26.15977961432507,Male,18
6.0,2.0,2.06,56.7,0.237,13.361297011970969,Male,17
7.0,2.0,1.8,77.11,0.237,23.79938271604938,Male,18
7.0,2.0,1.63,54.43,0.2606,20.4862810041778,Male,18
7.0,2.0,1.75,49.9,0.6289,16.293877551020408,Male,18
6.0,2.0,1.63,86.18,0.237,32.43629794120969,Male,17
7.0,2.0,1.73,99.79,0.6289,33.34224330916503,Male,18
7.0,2.0,1.68,81.65,0.1589,28.92928004535148,Male,18
5.0,1.0,1.5,49.9,0.5223,22.177777777777777,Female,16
5.0,1.0,1.3,54.43,0.2,32.20710059171597,Female,16
5.0,1.0,1.7,58.51,0.2,20.245674740484432,Female,16
5.0,1.0,1.63,46.72,0.2354,17.584402875531634,Female,16
6.0,1.0,1.57,53.07,0.2,21.530285204267923,Female,17
4.0,1.0,1.63,53.52,0.2068,20.14377658173059,Female,15
5.0,1.0,1.6,68.04,0.2,26.578124999999996,Female,16
6.0,1.0,1.6,53.98,0.2,21.085937499999996,Female,17
5.0,2.0,1.73,83.92,0.237,28.03969394233018,Male,16
5.0,2.0,1.65,58.51,0.0816,21.491276400367312,Male,16
5.0,2.0,1.75,77.11,0.237,25.17877551020408,Male,16
5.0,2.0,1.68,56.7,0.237,20.08928571428572,Male,16
5.0,2.0,1.68,81.65,0.237,28.92928004535148,Male,16
7.0,2.0,1.68,68.04,0.6289,24.107142857142865,Male,18
6.0,1.0,1.57,71.67,0.3995,29.07623027303339,Female,17
7.0,1.0,1.6,65.77,0.3995,25.691406249999993,Female,18
6.0,1.0,1.65,54.43,0.3995,19.99265381083563,Female,17
5.0,2.0,1.75,81.65,0.4844,26.66122448979592,Male,16
6.0,2.0,1.7,54.43,0.6289,18.833910034602077,Male,17
5.0,2.0,1.63,49.9,0.237,18.781286461665854,Male,16
7.0,2.0,1.78,61.24,0.6289,19.328367630349703,Male,18
5.0,2.0,1.7,70.31,0.284,24.328719723183394,Male,16
5.0,1.0,1.55,52.16,0.2,21.710718002081162,Female,16
4.0,1.0,1.52,68.49,0.5223,29.644217451523545,Female,15
5.0,1.0,1.52,51.71,0.2,22.381405817174514,Female,16
7.0,1.0,1.57,72.58,0.3995,29.44541360704288,Female,18
6.0,1.0,1.65,59.88,0.3995,21.994490358126725,Female,17
5.0,1.0,1.57,68.04,0.2,27.60355389670981,Female,16
5.0,1.0,1.65,52.16,0.2,19.158861340679522,Female,16
6.0,1.0,1.7,73.48,0.2354,25.425605536332185,Female,17
7.0,1.0,1.6,56.7,0.3995,22.148437499999996,Female,18
6.0,1.0,1.57,60.33,0.3995,24.475637956915087,Female,17
7.0,1.0,1.57,77.11,0.1515,31.283216357661566,Female,18
7.0,1.0,1.68,68.04,0.1515,24.107142857142865,Female,18
7.0,2.0,1.7,92.53,0.6289,32.017301038062286,Male,18
5.0,2.0,1.75,111.13,0.237,36.28734693877551,Male,16
5.0,2.0,1.68,56.7,0.237,20.08928571428572,Male,16
4.0,2.0,1.78,86.18,0.4844,27.19984850397677,Male,15
3.0,2.0,1.73,83.46,0.2209,27.885996859233515,Male,14
5.0,2.0,1.68,56.7,0.4844,20.08928571428572,Male,16
6.0,2.0,1.7,68.04,0.237,23.543252595155714,Male,17
5.0,2.0,1.65,58.97,0.4844,21.660238751147844,Male,16
4.0,2.0,1.6,52.16,0.4844,20.374999999999996,Male,15
6.0,1.0,1.6,54.43,0.3995,21.261718749999996,Female,17
5.0,1.0,1.65,58.97,0.2,21.660238751147844,Female,16
5.0,1.0,1.6,54.43,0.2,21.261718749999996,Female,16
5.0,2.0,2.03,54.43,0.237,13.208279744715963,Male,16
5.0,2.0,1.75,85.73,0.237,27.993469387755102,Male,16
5.0,2.0,1.6,58.51,0.237,22.855468749999996,Male,16
6.0,2.0,1.78,61.24,0.284,19.328367630349703,Male,17
6.0,2.0,1.65,59.88,0.237,21.994490358126725,Male,17
6.0,2.0,1.73,54.43,0.237,18.186374419459387,Male,17
3.0,2.0,1.57,70.31,0.2209,28.524483751876343,Male,14
5.0,2.0,1.75,72.58,0.4844,23.699591836734694,Male,16
7.0,2.0,1.78,79.38,0.6289,25.053654841560405,Male,18
7.0,1.0,1.63,87.09,0.1515,32.778802363656894,Female,18
7.0,1.0,1.68,61.69,0.3806,21.85728458049887,Female,18
5.0,1.0,1.65,56.7,0.5742,20.82644628099174,Female,16
4.0,1.0,1.68,68.49,0.224,24.266581632653065,Female,15
6.0,1.0,1.68,56.7,0.2,20.08928571428572,Female,17
6.0,1.0,1.57,54.43,0.2,22.082031725424965,Female,17
3.0,1.0,1.45,70.31,0.2118,33.44114149821641,Female,14
6.0,1.0,1.7,63.5,0.5223,21.972318339100347,Female,17
5.0,1.0,1.6,63.5,0.5223,24.804687499999996,Female,16
6.0,1.0,1.63,49.9,0.2,18.781286461665854,Female,17
6.0,1.0,1.32,52.16,0.5223,29.935720844811748,Female,17
5.0,1.0,1.6,63.5,0.2,24.804687499999996,Female,16
4.0,1.0,1.57,47.63,0.5742,19.323299119639742,Female,15
4.0,1.0,1.63,63.5,0.2118,23.90003387406376,Female,15
4.0,1.0,1.57,49.9,0.2118,20.24422897480628,Female,15
4.0,1.0,1.5,48.99,0.2118,21.773333333333333,Female,15
4.0,2.0,1.85,68.95,0.5756,20.14609203798393,Male,15
4.0,2.0,1.52,72.58,0.4844,31.414473684210524,Male,15
4.0,2.0,1.68,66.23,0.2209,23.46584467120182,Male,15
5.0,2.0,1.73,81.65,0.4844,27.281232249657524,Male,16
6.0,2.0,1.93,79.38,0.6289,21.31063921179092,Male,17
7.0,2.0,1.7,63.5,0.6289,21.972318339100347,Male,18
4.0,2.0,1.7,72.58,0.076,25.114186851211073,Male,15
6.0,2.0,1.78,71.22,0.237,22.478222446660773,Male,17
6.0,2.0,1.83,86.18,0.6289,25.733823046373434,Male,17
4.0,2.0,1.65,72.12,0.2514,26.490358126721766,Male,15
5.0,2.0,1.83,75.3,0.4844,22.484995073009046,Male,16
4.0,2.0,1.55,54.43,0.4844,22.655567117585846,Male,15
5.0,2.0,1.65,52.16,0.4844,19.158861340679522,Male,16
4.0,2.0,1.68,70.31,0.2209,24.911422902494337,Male,15
4.0,2.0,1.65,75.3,0.2209,27.658402203856753,Male,15
6.0,2.0,1.85,58.06,0.284,16.964207450693937,Male,17
4.0,2.0,1.52,45.36,0.2514,19.632963988919666,Male,15
4.0,2.0,1.55,52.62,0.4844,21.902185223725283,Male,15
5.0,1.0,1.7,61.24,0.5391,21.190311418685123,Female,16
5.0,1.0,1.7,81.65,0.2118,28.252595155709347,Female,16
3.0,1.0,1.65,72.58,0.2118,26.6593204775023,Female,14
6.0,1.0,1.57,53.98,0.2,21.899468538277414,Female,17
4.0,1.0,1.57,56.7,0.5223,23.002961580591506,Female,15
5.0,1.0,1.52,58.06,0.5223,25.129847645429365,Female,16
7.0,1.0,1.57,54.43,0.3806,22.082031725424965,Female,18
6.0,1.0,1.6,53.52,0.2,20.906249999999996,Female,17
5.0,1.0,1.6,81.19,0.2354,31.714843749999993,Female,16
7.0,1.0,1.68,77.11,0.4029,27.32071995464853,Female,18
4.0,1.0,1.68,68.04,0.2118,24.107142857142865,Female,15
7.0,1.0,1.9,63.5,0.3995,17.590027700831026,Female,18
4.0,1.0,1.63,67.59,0.2118,25.439421882645192,Female,15
7.0,1.0,1.57,67.13,0.2,27.23437056270031,Female,18
4.0,1.0,1.55,51.71,0.2068,21.52341311134235,Female,15
6.0,2.0,1.75,90.72,0.8014,29.622857142857143,Male,17
5.0,2.0,1.75,58.97,0.2578,19.25551020408163,Male,16
4.0,2.0,1.75,63.5,0.8527,20.73469387755102,Male,15
3.0,2.0,1.65,57.15,0.6852,20.991735537190085,Male,14
4.0,2.0,1.78,66.68,0.8527,21.045322560282795,Male,15
5.0,2.0,1.96,86.18,0.8527,22.433361099541862,Male,16
5.0,2.0,1.78,95.71,0.8143,30.207675798510287,Male,16
6.0,2.0,1.8,93.44,0.6852,28.839506172839503,Male,17
4.0,2.0,1.85,63.5,0.8143,18.553688823959092,Male,15
5.0,2.0,1.83,83.92,0.8236,25.058974588670903,Male,16
4.0,1.0,1.55,53.07,0.8228,22.0894901144641,Female,15
6.0,1.0,1.65,69.85,0.7626,25.656565656565657,Female,17
6.0,1.0,1.8,86.18,0.7782,26.598765432098766,Female,17
